,datetime,latitude,longitude,station_id,depth,parameter,value,quality,unit,instrument,method,depth_unit
196,2022-02-27T04:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_external,7.521,1,pH,YSI 6600v2,,m
197,2022-02-27T04:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_internal,7.5048,1,pH,YSI 6600v2,,m
198,2022-02-27T04:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,,2.1,1,microg/L,YSI 6600v2,,m
199,2022-02-27T04:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,conductivity,52.12,1,mS/cm,YSI 6600v2,,m
200,2022-02-27T04:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_concentration,8.87,1,mg/L,YSI 6600v2,,m
201,2022-02-27T04:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_saturation,95.2,1,%,YSI 6600v2,,m
202,2022-02-27T04:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,salinity,33.99,1,PSU,YSI 6600v2,,m
203,2022-02-27T04:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_pressure,1.84,1,decibars,YSI 6600v2,,m
204,2022-02-27T04:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_temperature,8.85,1,C,YSI 6600v2,,m
205,2022-02-27T04:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,turbidity,9999.9,4,ntu,YSI 6600v2,,m
206,2022-02-27T04:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH,7.66,1,pH,YSI 6600v2,,m
207,2022-02-27T04:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_external,7.5209,1,pH,YSI 6600v2,,m
208,2022-02-27T04:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_internal,7.5051,1,pH,YSI 6600v2,,m
209,2022-02-27T04:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,,2.2,1,microg/L,YSI 6600v2,,m
210,2022-02-27T04:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,conductivity,52.12,1,mS/cm,YSI 6600v2,,m
211,2022-02-27T04:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_concentration,8.81,1,mg/L,YSI 6600v2,,m
212,2022-02-27T04:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_saturation,94.6,1,%,YSI 6600v2,,m
213,2022-02-27T04:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,salinity,33.99,1,PSU,YSI 6600v2,,m
214,2022-02-27T04:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_pressure,1.97,1,decibars,YSI 6600v2,,m
215,2022-02-27T04:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_temperature,8.84,1,C,YSI 6600v2,,m
216,2022-02-27T04:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,turbidity,9999.9,4,ntu,YSI 6600v2,,m
217,2022-02-27T04:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH,7.65,1,pH,YSI 6600v2,,m
218,2022-02-27T04:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_external,7.5216,1,pH,YSI 6600v2,,m
219,2022-02-27T04:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_internal,7.5057,1,pH,YSI 6600v2,,m
220,2022-02-27T05:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,,2.1,1,microg/L,YSI 6600v2,,m
221,2022-02-27T05:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,conductivity,52.11,1,mS/cm,YSI 6600v2,,m
222,2022-02-27T05:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_concentration,8.88,1,mg/L,YSI 6600v2,,m
223,2022-02-27T05:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_saturation,95.3,1,%,YSI 6600v2,,m
224,2022-02-27T05:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,salinity,33.98,1,PSU,YSI 6600v2,,m
225,2022-02-27T05:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_pressure,1.66,1,decibars,YSI 6600v2,,m
226,2022-02-27T05:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_temperature,8.84,1,C,YSI 6600v2,,m
227,2022-02-27T05:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,turbidity,9999.9,4,ntu,YSI 6600v2,,m
228,2022-02-27T05:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH,7.67,1,pH,YSI 6600v2,,m
229,2022-02-27T05:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_external,7.522,1,pH,YSI 6600v2,,m
230,2022-02-27T05:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_internal,7.5062,1,pH,YSI 6600v2,,m
231,2022-02-27T05:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,,1.9,1,microg/L,YSI 6600v2,,m
232,2022-02-27T05:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,conductivity,52.11,1,mS/cm,YSI 6600v2,,m
233,2022-02-27T05:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_concentration,8.84,1,mg/L,YSI 6600v2,,m
234,2022-02-27T05:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_saturation,94.9,1,%,YSI 6600v2,,m
235,2022-02-27T05:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,salinity,33.98,1,PSU,YSI 6600v2,,m
236,2022-02-27T05:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_pressure,2.14,1,decibars,YSI 6600v2,,m
237,2022-02-27T05:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_temperature,8.84,1,C,YSI 6600v2,,m
238,2022-02-27T05:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,turbidity,9999.9,4,ntu,YSI 6600v2,,m
239,2022-02-27T05:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH,7.68,1,pH,YSI 6600v2,,m
240,2022-02-27T05:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_external,7.5218,1,pH,YSI 6600v2,,m
241,2022-02-27T05:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_internal,7.5049,1,pH,YSI 6600v2,,m
242,2022-02-27T05:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,,1.7,1,microg/L,YSI 6600v2,,m
243,2022-02-27T05:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,conductivity,52.11,1,mS/cm,YSI 6600v2,,m
244,2022-02-27T05:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_concentration,8.83,1,mg/L,YSI 6600v2,,m
245,2022-02-27T05:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_saturation,94.7,1,%,YSI 6600v2,,m
246,2022-02-27T05:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,salinity,33.98,1,PSU,YSI 6600v2,,m
247,2022-02-27T05:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_pressure,1.95,1,decibars,YSI 6600v2,,m
248,2022-02-27T05:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_temperature,8.84,1,C,YSI 6600v2,,m
249,2022-02-27T05:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,turbidity,9999.9,4,ntu,YSI 6600v2,,m
250,2022-02-27T05:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH,7.66,1,pH,YSI 6600v2,,m
251,2022-02-27T05:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_external,7.5219,1,pH,YSI 6600v2,,m
252,2022-02-27T05:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_internal,7.505,1,pH,YSI 6600v2,,m
253,2022-02-27T05:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,,1.6,1,microg/L,YSI 6600v2,,m
254,2022-02-27T05:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,conductivity,52.11,1,mS/cm,YSI 6600v2,,m
255,2022-02-27T05:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_concentration,8.89,1,mg/L,YSI 6600v2,,m
256,2022-02-27T05:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_saturation,95.4,1,%,YSI 6600v2,,m
257,2022-02-27T05:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,salinity,33.98,1,PSU,YSI 6600v2,,m
258,2022-02-27T05:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_pressure,2.0,1,decibars,YSI 6600v2,,m
259,2022-02-27T05:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_temperature,8.84,1,C,YSI 6600v2,,m
260,2022-02-27T05:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,turbidity,9999.9,4,ntu,YSI 6600v2,,m
261,2022-02-27T05:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH,7.67,1,pH,YSI 6600v2,,m
262,2022-02-27T05:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_external,7.5216,1,pH,YSI 6600v2,,m
263,2022-02-27T05:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_internal,7.5054,1,pH,YSI 6600v2,,m
264,2022-02-27T06:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,,2.2,1,microg/L,YSI 6600v2,,m
265,2022-02-27T06:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,conductivity,52.1,1,mS/cm,YSI 6600v2,,m
266,2022-02-27T06:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_concentration,8.92,1,mg/L,YSI 6600v2,,m
267,2022-02-27T06:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_saturation,95.8,1,%,YSI 6600v2,,m
268,2022-02-27T06:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,salinity,33.98,1,PSU,YSI 6600v2,,m
269,2022-02-27T06:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_pressure,1.95,1,decibars,YSI 6600v2,,m
270,2022-02-27T06:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_temperature,8.84,1,C,YSI 6600v2,,m
271,2022-02-27T06:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,turbidity,9999.9,4,ntu,YSI 6600v2,,m
272,2022-02-27T06:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH,7.67,1,pH,YSI 6600v2,,m
273,2022-02-27T06:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_external,7.5214,1,pH,YSI 6600v2,,m
274,2022-02-27T06:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_internal,7.5044,1,pH,YSI 6600v2,,m
275,2022-02-27T06:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,,2.1,1,microg/L,YSI 6600v2,,m
276,2022-02-27T06:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,conductivity,52.11,1,mS/cm,YSI 6600v2,,m
277,2022-02-27T06:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_concentration,9.05,1,mg/L,YSI 6600v2,,m
278,2022-02-27T06:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_saturation,97.1,1,%,YSI 6600v2,,m
279,2022-02-27T06:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,salinity,33.98,1,PSU,YSI 6600v2,,m
280,2022-02-27T06:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_pressure,2.06,1,decibars,YSI 6600v2,,m
281,2022-02-27T06:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_temperature,8.84,1,C,YSI 6600v2,,m
282,2022-02-27T06:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,turbidity,9999.9,4,ntu,YSI 6600v2,,m
283,2022-02-27T06:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH,7.67,1,pH,YSI 6600v2,,m
284,2022-02-27T06:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_external,7.5213,1,pH,YSI 6600v2,,m
285,2022-02-27T06:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_internal,7.5041,1,pH,YSI 6600v2,,m
286,2022-02-27T06:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,,2.2,1,microg/L,YSI 6600v2,,m
287,2022-02-27T06:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,conductivity,52.1,1,mS/cm,YSI 6600v2,,m
288,2022-02-27T06:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_concentration,9.02,1,mg/L,YSI 6600v2,,m
289,2022-02-27T06:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_saturation,96.8,1,%,YSI 6600v2,,m
290,2022-02-27T06:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,salinity,33.98,1,PSU,YSI 6600v2,,m
291,2022-02-27T06:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_pressure,2.16,1,decibars,YSI 6600v2,,m
292,2022-02-27T06:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_temperature,8.84,1,C,YSI 6600v2,,m
293,2022-02-27T06:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,turbidity,9999.9,4,ntu,YSI 6600v2,,m
294,2022-02-27T06:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH,7.65,1,pH,YSI 6600v2,,m
295,2022-02-27T06:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_external,7.5215,1,pH,YSI 6600v2,,m
296,2022-02-27T06:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_internal,7.5039,1,pH,YSI 6600v2,,m
297,2022-02-27T06:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,,2.4,1,microg/L,YSI 6600v2,,m
298,2022-02-27T06:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,conductivity,52.11,1,mS/cm,YSI 6600v2,,m
299,2022-02-27T06:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_concentration,8.97,1,mg/L,YSI 6600v2,,m
300,2022-02-27T06:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_saturation,96.2,1,%,YSI 6600v2,,m
301,2022-02-27T06:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,salinity,33.98,1,PSU,YSI 6600v2,,m
302,2022-02-27T06:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_pressure,1.91,1,decibars,YSI 6600v2,,m
303,2022-02-27T06:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_temperature,8.84,3,C,YSI 6600v2,,m
304,2022-02-27T06:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,turbidity,9999.9,4,ntu,YSI 6600v2,,m
305,2022-02-27T06:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH,7.66,1,pH,YSI 6600v2,,m
306,2022-02-27T06:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_external,7.5218,1,pH,YSI 6600v2,,m
307,2022-02-27T06:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_internal,7.5038,1,pH,YSI 6600v2,,m
308,2022-02-27T07:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,,1.6,1,microg/L,YSI 6600v2,,m
309,2022-02-27T07:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,conductivity,52.11,1,mS/cm,YSI 6600v2,,m
310,2022-02-27T07:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_concentration,8.98,1,mg/L,YSI 6600v2,,m
311,2022-02-27T07:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_saturation,96.4,1,%,YSI 6600v2,,m
312,2022-02-27T07:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,salinity,33.98,1,PSU,YSI 6600v2,,m
313,2022-02-27T07:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_pressure,1.82,1,decibars,YSI 6600v2,,m
314,2022-02-27T07:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_temperature,8.84,3,C,YSI 6600v2,,m
315,2022-02-27T07:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,turbidity,9999.9,4,ntu,YSI 6600v2,,m
316,2022-02-27T07:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH,7.66,1,pH,YSI 6600v2,,m
317,2022-02-27T07:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_external,7.522,1,pH,YSI 6600v2,,m
318,2022-02-27T07:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_internal,7.5044,1,pH,YSI 6600v2,,m
319,2022-02-27T07:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,,1.7,1,microg/L,YSI 6600v2,,m
320,2022-02-27T07:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,conductivity,52.11,1,mS/cm,YSI 6600v2,,m
321,2022-02-27T07:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_concentration,8.86,1,mg/L,YSI 6600v2,,m
322,2022-02-27T07:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_saturation,95.1,1,%,YSI 6600v2,,m
323,2022-02-27T07:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,salinity,33.98,1,PSU,YSI 6600v2,,m
324,2022-02-27T07:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_pressure,1.96,1,decibars,YSI 6600v2,,m
325,2022-02-27T07:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_temperature,8.84,3,C,YSI 6600v2,,m
326,2022-02-27T07:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,turbidity,9999.9,4,ntu,YSI 6600v2,,m
327,2022-02-27T07:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH,7.67,1,pH,YSI 6600v2,,m
328,2022-02-27T07:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_external,7.5224,1,pH,YSI 6600v2,,m
329,2022-02-27T07:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_internal,7.5041,1,pH,YSI 6600v2,,m
330,2022-02-27T07:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,,2.1,1,microg/L,YSI 6600v2,,m
331,2022-02-27T07:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,conductivity,52.1,1,mS/cm,YSI 6600v2,,m
332,2022-02-27T07:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_concentration,8.91,1,mg/L,YSI 6600v2,,m
333,2022-02-27T07:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_saturation,95.7,1,%,YSI 6600v2,,m
334,2022-02-27T07:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,salinity,33.98,1,PSU,YSI 6600v2,,m
335,2022-02-27T07:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_pressure,1.92,1,decibars,YSI 6600v2,,m
336,2022-02-27T07:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_temperature,8.84,3,C,YSI 6600v2,,m
337,2022-02-27T07:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,turbidity,9999.9,4,ntu,YSI 6600v2,,m
338,2022-02-27T07:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH,7.67,1,pH,YSI 6600v2,,m
339,2022-02-27T07:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_external,7.5222,1,pH,YSI 6600v2,,m
340,2022-02-27T07:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_internal,7.5039,1,pH,YSI 6600v2,,m
341,2022-02-27T07:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,,2.0,1,microg/L,YSI 6600v2,,m
342,2022-02-27T07:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,conductivity,52.1,1,mS/cm,YSI 6600v2,,m
343,2022-02-27T07:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_concentration,8.97,1,mg/L,YSI 6600v2,,m
344,2022-02-27T07:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_saturation,96.3,1,%,YSI 6600v2,,m
345,2022-02-27T07:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,salinity,33.98,1,PSU,YSI 6600v2,,m
346,2022-02-27T07:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_pressure,1.64,1,decibars,YSI 6600v2,,m
347,2022-02-27T07:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_temperature,8.84,3,C,YSI 6600v2,,m
348,2022-02-27T07:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,turbidity,9999.9,4,ntu,YSI 6600v2,,m
349,2022-02-27T07:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH,7.65,1,pH,YSI 6600v2,,m
350,2022-02-27T07:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_external,7.5228,1,pH,YSI 6600v2,,m
351,2022-02-27T07:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_internal,7.504,1,pH,YSI 6600v2,,m
352,2022-02-27T08:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,,2.0,1,microg/L,YSI 6600v2,,m
353,2022-02-27T08:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,conductivity,52.09,1,mS/cm,YSI 6600v2,,m
354,2022-02-27T08:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_concentration,9.05,1,mg/L,YSI 6600v2,,m
355,2022-02-27T08:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_saturation,97.2,1,%,YSI 6600v2,,m
356,2022-02-27T08:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,salinity,33.97,1,PSU,YSI 6600v2,,m
357,2022-02-27T08:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_pressure,1.72,1,decibars,YSI 6600v2,,m
358,2022-02-27T08:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_temperature,8.84,3,C,YSI 6600v2,,m
359,2022-02-27T08:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,turbidity,9999.9,4,ntu,YSI 6600v2,,m
360,2022-02-27T08:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH,7.65,1,pH,YSI 6600v2,,m
361,2022-02-27T08:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_external,7.5222,1,pH,YSI 6600v2,,m
362,2022-02-27T08:00:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_internal,7.5036,1,pH,YSI 6600v2,,m
363,2022-02-27T08:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,,2.2,1,microg/L,YSI 6600v2,,m
364,2022-02-27T08:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,conductivity,52.05,1,mS/cm,YSI 6600v2,,m
365,2022-02-27T08:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_concentration,9.19,1,mg/L,YSI 6600v2,,m
366,2022-02-27T08:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_saturation,98.6,1,%,YSI 6600v2,,m
367,2022-02-27T08:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,salinity,33.94,1,PSU,YSI 6600v2,,m
368,2022-02-27T08:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_pressure,1.69,1,decibars,YSI 6600v2,,m
369,2022-02-27T08:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_temperature,8.83,3,C,YSI 6600v2,,m
370,2022-02-27T08:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,turbidity,9999.9,4,ntu,YSI 6600v2,,m
371,2022-02-27T08:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH,7.67,1,pH,YSI 6600v2,,m
372,2022-02-27T08:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_external,7.5245,1,pH,YSI 6600v2,,m
373,2022-02-27T08:15:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_internal,7.5057,1,pH,YSI 6600v2,,m
374,2022-02-27T08:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,,2.2,1,microg/L,YSI 6600v2,,m
375,2022-02-27T08:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,conductivity,51.99,1,mS/cm,YSI 6600v2,,m
376,2022-02-27T08:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_concentration,9.34,1,mg/L,YSI 6600v2,,m
377,2022-02-27T08:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_saturation,100.1,1,%,YSI 6600v2,,m
378,2022-02-27T08:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,salinity,33.89,1,PSU,YSI 6600v2,,m
379,2022-02-27T08:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_pressure,1.65,1,decibars,YSI 6600v2,,m
380,2022-02-27T08:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_temperature,8.83,3,C,YSI 6600v2,,m
381,2022-02-27T08:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,turbidity,9999.9,4,ntu,YSI 6600v2,,m
382,2022-02-27T08:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH,7.68,1,pH,YSI 6600v2,,m
383,2022-02-27T08:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_external,7.5252,1,pH,YSI 6600v2,,m
384,2022-02-27T08:30:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH_internal,7.5069,1,pH,YSI 6600v2,,m
385,2022-02-27T08:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,,2.2,1,microg/L,YSI 6600v2,,m
386,2022-02-27T08:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,conductivity,52.0,1,mS/cm,YSI 6600v2,,m
387,2022-02-27T08:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_concentration,9.43,1,mg/L,YSI 6600v2,,m
388,2022-02-27T08:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,oxygen_saturation,101.1,1,%,YSI 6600v2,,m
389,2022-02-27T08:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,salinity,33.9,1,PSU,YSI 6600v2,,m
390,2022-02-27T08:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_pressure,1.49,1,decibars,YSI 6600v2,,m
391,2022-02-27T08:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,water_temperature,8.83,3,C,YSI 6600v2,,m
392,2022-02-27T08:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,turbidity,9999.9,4,ntu,YSI 6600v2,,m
393,2022-02-27T08:45:00Z,41.055,-124.14703,edu_humboldt_tdp,0.0,pH,7.67,1,pH,YSI 6600v2,,m
