station_id,date_time,parameter,value,unit,depth,depth_unit
NERRS_elkvmwq,2021-09-27 12:30:00-07:00,water_temperature,58.82,°F,4,ft
NERRS_pdbbpwq,2021-10-26 16:30:00-07:00,water_temperature,50.54,°F,-11,ft
NERRS_elkapwq,2021-10-27 10:45:00-07:00,oxygen_saturation,2.0,%,5,ft
NERRS_sfbgcwq,2021-09-30 19:30:00-07:00,salinity,119.6,PSU,-30,ft
PMELCO2_cce1,2017-05-01 02:17:00-07:00,salinity,33.14,PSU,-3,ft
CARLSBD_Aquafarm1,2019-11-12 08:00:25-08:00,water_pressure,5.261,dbar,-15,ft
PMELCO2_kaneohe,2016-03-12 01:17:00-08:00,pH,8.084,,-3,ft
PMELCO2_cce1,2015-04-19 02:17:00-07:00,co2,420.5,ppm,-3,ft
PMELCO2_cce1,2018-01-21 13:17:00-08:00,water_temperature,59.54,°F,-3,ft
NERRS_tjroswq,2021-09-29 00:15:00-07:00,pH,7.6,,3,ft
NERRS_sfbgcwq,2021-09-13 23:15:00-07:00,pH,7.4,,-5,ft
PMELCO2_kaneohe,2021-10-26 08:17:00-07:00,water_temperature,78.332,°F,-3,ft
PMELCO2_cce2,2017-02-17 22:17:00-08:00,water_temperature,56.57,°F,-3,ft
PMELCO2_kaneohe,2016-08-15 23:17:00-07:00,water_temperature,79.862,°F,-3,ft
NERRS_sfbccwq,2021-10-13 08:45:00-07:00,oxygen_saturation,1.6,%,-23,ft
PMELCO2_crimp,2008-09-16 11:16:00-07:00,water_temperature,80.114,°F,-3,ft
PMELCO2_crimp,2014-08-07 02:17:00-07:00,co2,420.5,ppm,-3,ft
PMELCO2_whots,2019-08-09 20:17:00-07:00,co2,436.1,ppm,-3,ft
PMELCO2_crimp,2021-10-22 17:17:00-07:00,water_temperature,78.818,°F,-3,ft
PMELCO2_whots,2016-11-03 08:17:00-07:00,water_temperature,78.098,°F,-3,ft
PMELCO2_crimp,2010-08-05 14:17:00-07:00,water_temperature,78.026,°F,-3,ft
PMELCO2_alawai,2014-06-27 23:17:00-07:00,co2,467.7,ppm,-3,ft
PMELCO2_crimp,2014-09-03 17:17:00-07:00,water_temperature,84.164,°F,-3,ft
PMELCO2_cce1,2016-12-09 07:17:00-08:00,co2,388.4,ppm,-3,ft
NERRS_pdbbywq,2021-10-03 10:30:00-07:00,water_temperature,55.22,°F,-6,ft
NERRS_pdbbpwq,2021-10-30 00:15:00-07:00,pH,7.7,,-8,ft
PMELCO2_cce2,2018-11-17 01:17:00-08:00,co2,374.3,ppm,-3,ft
NERRS_sfbgcwq,2021-09-08 03:30:00-07:00,oxygen_saturation,76.6,%,-9,ft
NERRS_sfbgcwq,2021-09-28 05:00:00-07:00,salinity,76.4,PSU,-20,ft
PMELCO2_whots,2008-08-15 11:17:00-07:00,co2,392.3,ppm,-3,ft
PMELCO2_alawai,2019-12-05 19:17:00-08:00,water_temperature,80.438,°F,-3,ft
PMELCO2_alawai,2016-12-08 13:17:00-08:00,co2,440.3,ppm,-3,ft
NERRS_elkapwq,2021-10-01 04:00:00-07:00,water_temperature,61.52,°F,5,ft
PMELCO2_kaneohe,2020-07-12 20:17:00-07:00,co2,407.4,ppm,-3,ft
PMELCO2_cce2,2016-11-16 22:17:00-08:00,water_temperature,57.74,°F,-3,ft
NERRS_elksmwq,2021-09-29 18:15:00-07:00,pH,8.0,,5,ft
PMELCO2_alawai,2018-07-27 05:17:00-07:00,co2,424.3,ppm,-3,ft
NDBC_46041,2021-10-23 19:40:00-07:00,water_temperature,53.78,°F,-2,ft
PMELCO2_kilonalu,2008-09-06 05:16:00-07:00,co2,407.9,ppm,-3,ft
PMELCO2_cce1,2018-12-23 01:17:00-08:00,pH,8.038,,-3,ft
PMELCO2_cce1,2017-03-01 13:17:00-08:00,co2,371.8,ppm,-3,ft
PMELCO2_cce1,2014-06-04 17:17:00-07:00,co2,382.1,ppm,-3,ft
NERRS_sfbsmwq,2021-09-12 03:00:00-07:00,salinity,7.7,PSU,-4,ft
NERRS_sfbgcwq,2021-09-11 17:00:00-07:00,salinity,28.8,PSU,-10,ft
PMELCO2_cce1,2010-02-26 16:17:00-08:00,water_temperature,56.966,°F,-3,ft
PMELCO2_whots,2007-08-15 17:16:00-07:00,water_temperature,79.88,°F,-3,ft
PMELCO2_cce2,2017-03-02 01:17:00-08:00,co2,512.5,ppm,-3,ft
PMELCO2_kaneohe,2018-02-13 04:17:00-08:00,salinity,35.11,PSU,-3,ft
PMELCO2_alawai,2009-01-28 22:17:00-08:00,co2,372.4,ppm,-3,ft
NERRS_soswiwq,2021-10-12 19:00:00-07:00,water_temperature,55.22,°F,-6,ft
PMELCO2_alawai,2011-07-07 20:17:00-07:00,water_temperature,78.116,°F,-3,ft
NERRS_pdbbpwq,2021-09-14 13:30:00-07:00,water_temperature,55.04,°F,-11,ft
NERRS_sfbccwq,2021-10-01 12:15:00-07:00,water_temperature,-146.2,°F,-25,ft
KC_SEAQYSI,2021-09-20 00:15:00-07:00,salinity,30.107,PSU,-33,ft
PMELCO2_kilonalu,2012-01-03 04:17:00-08:00,salinity,35.26,PSU,-3,ft
PMELCO2_cce1,2018-12-03 01:17:00-08:00,water_temperature,60.386,°F,-3,ft
PMELCO2_cce1,2015-08-04 11:17:00-07:00,water_temperature,68.666,°F,-3,ft
PMELCO2_crimp,2011-11-25 19:17:00-08:00,co2,433.2,ppm,-3,ft
PMELCO2_cce1,2019-09-11 05:17:00-07:00,co2,420.5,ppm,-3,ft
NERRS_pdbbywq,2021-09-11 07:45:00-07:00,oxygen_saturation,77.1,%,-11,ft
PMELCO2_whots,2010-02-08 22:17:00-08:00,co2,362.0,ppm,-3,ft
PMELCO2_whots,2019-05-22 05:17:00-07:00,co2,419.9,ppm,-3,ft
PMELCO2_crimp,2020-12-12 19:17:00-08:00,co2,433.6,ppm,-3,ft
PMELCO2_cce2,2018-09-14 20:17:00-07:00,co2,387.1,ppm,-3,ft
PMELCO2_crimp,2021-03-05 07:17:00-08:00,salinity,34.68,PSU,-3,ft
PMELCO2_crimp,2013-06-21 19:17:00-07:00,co2,428.8,ppm,-3,ft
PMELCO2_kilonalu,2012-12-24 13:17:00-08:00,co2,405.7,ppm,-3,ft
PMELCO2_cce1,2014-12-09 04:17:00-08:00,salinity,33.1,PSU,-3,ft
NERRS_soswiwq,2021-09-22 20:00:00-07:00,oxygen_saturation,76.0,%,-1,ft
PMELCO2_cce1,2016-01-21 22:17:00-08:00,salinity,33.08,PSU,-3,ft
PMELCO2_kilonalu,2015-01-12 10:17:00-08:00,co2,387.9,ppm,-3,ft
PMELCO2_whots,2010-02-05 13:17:00-08:00,water_temperature,74.336,°F,-3,ft
PMELCO2_alawai,2011-01-05 22:17:00-08:00,co2,381.2,ppm,-3,ft
NDBC_46041,2021-09-06 11:30:00-07:00,water_temperature,56.3,°F,-2,ft
PMELCO2_whots,2012-07-29 08:47:00-07:00,salinity,35.2,PSU,-3,ft
NERRS_soswiwq,2021-09-16 16:45:00-07:00,pH,7.5,,-3,ft
CARLSBD_Aquafarm1,2019-10-07 13:00:24-07:00,salinity,33.643,PSU,-15,ft
PMELCO2_crimp,2009-12-04 07:17:00-08:00,salinity,34.85,PSU,-3,ft
PMELCO2_cce1,2018-11-24 13:17:00-08:00,pH,8.015,,-3,ft
NERRS_elkvmwq,2021-09-10 21:45:00-07:00,salinity,32.7,PSU,1,ft
NERRS_tjroswq,2021-10-14 17:30:00-07:00,pH,8.0,,5,ft
NERRS_sfbgcwq,2021-09-09 04:00:00-07:00,oxygen_saturation,66.4,%,-9,ft
PMELCO2_alawai,2011-09-27 23:17:00-07:00,salinity,34.82,PSU,-3,ft
NERRS_pdbbpwq,2021-09-18 05:30:00-07:00,water_temperature,55.4,°F,-8,ft
PMELCO2_cce1,2017-05-24 08:17:00-07:00,salinity,33.05,PSU,-3,ft
PMELCO2_cce2,2021-09-10 08:17:00-07:00,water_temperature,62.294,°F,-3,ft
NERRS_sfbgcwq,2021-09-06 09:00:00-07:00,oxygen_saturation,38.8,%,-4,ft
PMELCO2_whots,2015-06-10 23:17:00-07:00,co2,410.5,ppm,-3,ft
PMELCO2_cce1,2011-12-08 13:17:01-08:00,co2,358.3,ppm,-3,ft
NERRS_sfbccwq,2021-10-21 01:15:00-07:00,oxygen_saturation,1.8,%,-24,ft
NERRS_pdbbywq,2021-09-19 22:00:00-07:00,water_temperature,54.68,°F,-10,ft
PMELCO2_alawai,2011-04-07 17:17:00-07:00,co2,420.6,ppm,-3,ft
PMELCO2_cce2,2019-12-25 07:17:00-08:00,salinity,33.59,PSU,-3,ft
NERRS_soswiwq,2021-10-16 13:00:00-07:00,oxygen_saturation,89.5,%,-5,ft
NERRS_pdbbpwq,2021-09-23 18:30:00-07:00,oxygen_concentration,10.2,mg/L,-10,ft
PMELCO2_whots,2011-09-02 23:17:00-07:00,pH,8.081,,-3,ft
NERRS_sfbsmwq,2021-10-31 13:15:00-07:00,water_temperature,40.28,°F,-21,ft
NERRS_sfbsmwq,2021-10-09 04:00:00-07:00,pH,7.2,,-25,ft
PMELCO2_whots,2015-10-21 11:17:00-07:00,pH,8.034,,-3,ft
PMELCO2_kaneohe,2013-04-26 05:17:00-07:00,pH,8.043,,-3,ft
PMELCO2_cce1,2011-12-23 04:17:00-08:00,co2,365.8,ppm,-3,ft
PMELCO2_cce1,2012-01-27 10:17:00-08:00,co2,371.1,ppm,-3,ft
NDBC_46041,2021-10-08 17:40:00-07:00,water_temperature,55.04,°F,-2,ft
NERRS_sfbgcwq,2021-09-27 15:15:00-07:00,pH,28.9,,-30,ft
PMELCO2_crimp,2011-01-26 04:17:00-08:00,co2,471.4,ppm,-3,ft
PMELCO2_crimp,2009-03-16 08:16:00-07:00,co2,505.2,ppm,-3,ft
PMELCO2_kaneohe,2019-01-27 10:17:00-08:00,salinity,34.82,PSU,-3,ft
PMELCO2_kaneohe,2019-02-12 19:17:00-08:00,water_temperature,74.282,°F,-3,ft
PMELCO2_kilonalu,2013-01-13 01:17:00-08:00,co2,406.6,ppm,-3,ft
CARLSBD_Aquafarm1,2019-11-05 07:00:25-08:00,salinity,33.5804,PSU,-15,ft
PMELCO2_whots,2017-12-27 22:17:00-08:00,water_temperature,75.344,°F,-3,ft
NERRS_elkvmwq,2021-09-28 02:45:00-07:00,oxygen_saturation,65.3,%,2,ft
NERRS_pdbbpwq,2021-09-29 13:00:00-07:00,water_temperature,53.96,°F,-11,ft
PMELCO2_alawai,2018-11-03 11:17:00-07:00,co2,469.9,ppm,-3,ft
PMELCO2_cce2,2016-10-30 08:17:00-07:00,salinity,33.37,PSU,-3,ft
PMELCO2_whots,2011-03-21 05:17:00-07:00,co2,371.5,ppm,-3,ft
PMELCO2_crimp,2020-09-12 17:17:00-07:00,water_temperature,81.464,°F,-3,ft
PMELCO2_cce1,2017-07-26 02:17:00-07:00,pH,8.013,,-3,ft
PMELCO2_kilonalu,2015-04-21 14:17:00-07:00,co2,390.0,ppm,-3,ft
NERRS_sfbccwq,2021-10-02 17:15:00-07:00,water_temperature,-146.2,°F,-31,ft
PMELCO2_whots,2010-11-16 01:17:00-08:00,salinity,35.24,PSU,-3,ft
PMELCO2_kaneohe,2012-12-28 01:17:00-08:00,water_temperature,75.11,°F,-3,ft
NERRS_soswiwq,2021-09-15 04:45:00-07:00,pH,7.1,,-1,ft
NERRS_elkapwq,2021-09-29 11:15:00-07:00,oxygen_saturation,-99.0,%,5,ft
PMELCO2_whots,2010-04-28 23:17:00-07:00,water_temperature,74.336,°F,-3,ft
PMELCO2_kaneohe,2016-05-18 02:17:00-07:00,pH,8.054,,-3,ft
PMELCO2_kilonalu,2015-06-16 20:17:00-07:00,co2,393.9,ppm,-3,ft
PMELCO2_cce1,2016-03-09 04:17:00-08:00,water_temperature,58.19,°F,-3,ft
PMELCO2_whots,2017-06-06 08:17:00-07:00,salinity,34.79,PSU,-3,ft
PMELCO2_kilonalu,2009-12-31 07:17:00-08:00,salinity,35.14,PSU,-3,ft
NERRS_elkapwq,2021-10-08 05:45:00-07:00,salinity,34.5,PSU,5,ft
NERRS_sfbsmwq,2021-10-27 06:45:00-07:00,water_temperature,43.7,°F,-16,ft
NERRS_soswiwq,2021-09-19 18:00:00-07:00,salinity,4.5,PSU,-2,ft
NERRS_tjroswq,2021-10-01 16:30:00-07:00,oxygen_saturation,141.9,%,4,ft
PMELCO2_crimp,2008-06-12 08:16:00-07:00,co2,636.5,ppm,-3,ft
OSU_CB06,2021-10-17 17:17:00-07:00,salinity,32.31,PSU,-3,ft
CARLSBD_Aquafarm1,2019-09-24 09:00:25-07:00,salinity,33.7639,PSU,-15,ft
PMELCO2_alawai,2016-12-22 01:17:00-08:00,co2,395.4,ppm,-3,ft
PMELCO2_cce1,2019-12-14 16:17:00-08:00,salinity,33.27,PSU,-3,ft
PMELCO2_kaneohe,2017-05-28 02:17:00-07:00,water_temperature,79.736,°F,-3,ft
NDBC_46041,2021-09-24 14:10:00-07:00,water_temperature,55.4,°F,-2,ft
PMELCO2_cce2,2018-07-30 05:17:00-07:00,co2,415.7,ppm,-3,ft
PMELCO2_cce1,2018-04-21 05:17:00-07:00,salinity,33.46,PSU,-3,ft
NDBC_46041,2021-10-06 15:10:00-07:00,air_temperature,54.68,°F,13,ft
PMELCO2_crimp,2021-06-12 08:17:00-07:00,water_temperature,77.486,°F,-3,ft
PMELCO2_cce1,2017-01-31 13:17:00-08:00,water_temperature,58.082,°F,-3,ft
PMELCO2_alawai,2016-04-23 17:17:00-07:00,co2,403.5,ppm,-3,ft
PMELCO2_cce1,2009-11-02 01:17:00-08:00,co2,364.5,ppm,-3,ft
PMELCO2_crimp,2021-04-25 20:17:00-07:00,salinity,34.74,PSU,-3,ft
PMELCO2_kilonalu,2008-07-03 11:17:00-07:00,co2,410.7,ppm,-3,ft
NERRS_sfbsmwq,2021-10-15 01:15:00-07:00,water_temperature,51.44,°F,-26,ft
PMELCO2_whots,2018-06-04 05:17:00-07:00,salinity,34.88,PSU,-3,ft
PMELCO2_alawai,2009-04-26 08:17:00-07:00,water_temperature,74.354,°F,-3,ft
PMELCO2_cce2,2012-09-19 11:17:00-07:00,salinity,33.47,PSU,-3,ft
PMELCO2_cce2,2012-10-03 11:17:00-07:00,salinity,33.53,PSU,-3,ft
NERRS_pdbbywq,2021-09-16 20:00:00-07:00,oxygen_concentration,8.6,mg/L,-11,ft
PMELCO2_alawai,2014-06-24 20:17:00-07:00,salinity,34.73,PSU,-3,ft
PMELCO2_cce2,2013-05-11 17:17:00-07:00,pH,8.094,,-3,ft
PMELCO2_cce2,2021-03-21 02:17:00-07:00,pH,7.937,,-3,ft
NERRS_tjroswq,2021-09-18 03:45:00-07:00,oxygen_saturation,3.8,%,3,ft
PMELCO2_crimp,2018-07-27 14:17:00-07:00,co2,430.9,ppm,-3,ft
NERRS_soswiwq,2021-09-16 08:45:00-07:00,oxygen_saturation,69.7,%,-4,ft
PMELCO2_cce2,2016-08-09 23:17:00-07:00,water_temperature,59.81,°F,-3,ft
PMELCO2_crimp,2013-10-29 05:17:00-07:00,water_temperature,81.122,°F,-3,ft
PMELCO2_cce1,2014-05-04 08:17:00-07:00,co2,386.5,ppm,-3,ft
PMELCO2_whots,2020-09-09 23:17:00-07:00,water_temperature,80.672,°F,-3,ft
PMELCO2_whots,2009-01-29 10:16:00-08:00,water_temperature,73.436,°F,-3,ft
NERRS_sfbsmwq,2021-09-25 09:45:00-07:00,pH,6.4,,-21,ft
PMELCO2_alawai,2010-08-20 17:16:00-07:00,co2,405.9,ppm,-3,ft
KC_SEAQYSI,2021-09-12 21:30:00-07:00,oxygen_concentration,5.69,mg/L,-33,ft
PMELCO2_cce2,2014-06-10 05:17:00-07:00,pH,8.138,,-3,ft
CARLSBD_Aquafarm1,2019-09-08 20:00:25-07:00,pH,7.9838,,-15,ft
PMELCO2_kaneohe,2017-05-18 08:17:00-07:00,salinity,34.59,PSU,-3,ft
PMELCO2_cce2,2015-03-02 07:17:00-08:00,co2,384.6,ppm,-3,ft
NERRS_pdbbpwq,2021-09-30 00:15:00-07:00,oxygen_saturation,90.0,%,-9,ft
NERRS_soswiwq,2021-09-04 13:00:00-07:00,salinity,31.1,PSU,-6,ft
PMELCO2_kilonalu,2012-12-31 22:17:00-08:00,co2,390.3,ppm,-3,ft
NERRS_tjroswq,2021-10-05 07:15:00-07:00,oxygen_saturation,22.5,%,4,ft
PMELCO2_kaneohe,2014-10-04 17:17:00-07:00,salinity,34.97,PSU,-3,ft
NERRS_elksmwq,2021-09-25 13:15:00-07:00,pH,7.7,,6,ft
PMELCO2_cce2,2013-06-12 20:17:00-07:00,pH,8.129,,-3,ft
PMELCO2_whots,2019-02-01 16:17:00-08:00,co2,389.4,ppm,-3,ft
NERRS_sfbccwq,2021-10-15 19:15:00-07:00,oxygen_concentration,97.3,mg/L,-26,ft
NERRS_elksmwq,2021-09-11 14:30:00-07:00,salinity,33.3,PSU,6,ft
NERRS_sfbccwq,2021-09-17 03:00:00-07:00,salinity,29.8,PSU,-1,ft
KC_SEAQYSI,2021-10-27 07:45:00-07:00,pH,7.89,,-33,ft
PMELCO2_alawai,2014-01-19 22:17:00-08:00,co2,459.4,ppm,-3,ft
NERRS_pdbbywq,2021-09-14 22:00:00-07:00,oxygen_concentration,6.7,mg/L,-12,ft
NERRS_elksmwq,2021-10-23 02:00:00-07:00,oxygen_concentration,6.3,mg/L,5,ft
NERRS_elksmwq,2021-11-01 19:15:00-07:00,pH,7.7,,4,ft
CARLSBD_Aquafarm1,2019-09-09 20:00:25-07:00,oxygen_concentration,218.1281,µmol/kg,-15,ft
NERRS_sfbsmwq,2021-10-10 14:00:00-07:00,oxygen_saturation,34.2,%,-24,ft
PMELCO2_whots,2018-05-05 17:17:00-07:00,co2,394.6,ppm,-3,ft
PMELCO2_whots,2011-05-18 20:17:00-07:00,salinity,35.32,PSU,-3,ft
NDBC_46041,2021-10-22 11:40:00-07:00,air_temperature,54.5,°F,13,ft
NERRS_tjroswq,2021-09-26 18:45:00-07:00,water_temperature,73.4,°F,4,ft
NERRS_pdbbpwq,2021-10-26 23:15:00-07:00,oxygen_concentration,8.4,mg/L,-8,ft
PMELCO2_crimp,2009-11-02 22:17:00-08:00,salinity,35.06,PSU,-3,ft
KC_SEAQYSI,2021-10-22 09:30:00-07:00,oxygen_concentration,5.48,mg/L,-33,ft
NERRS_elksmwq,2021-10-22 19:00:00-07:00,pH,8.0,,1,ft
PMELCO2_crimp,2013-04-29 20:17:00-07:00,co2,474.7,ppm,-3,ft
PMELCO2_cce1,2021-10-12 14:17:00-07:00,pH,8.046,,-3,ft
PMELCO2_whots,2021-10-13 05:17:00-07:00,water_temperature,78.314,°F,-3,ft
PMELCO2_whots,2011-08-17 17:17:00-07:00,pH,8.072,,-3,ft
PMELCO2_cce2,2014-11-07 22:17:00-08:00,salinity,33.46,PSU,-3,ft
PMELCO2_kaneohe,2020-09-10 05:17:00-07:00,co2,427.0,ppm,-3,ft
NERRS_sfbgcwq,2021-09-25 05:45:00-07:00,pH,29.0,,-20,ft
NERRS_sfbccwq,2021-09-05 11:45:00-07:00,water_temperature,68.0,°F,-5,ft
NERRS_sfbccwq,2021-10-13 07:15:00-07:00,salinity,35.1,PSU,-24,ft
NERRS_pdbbywq,2021-10-09 19:00:00-07:00,salinity,30.1,PSU,-13,ft
PMELCO2_cce2,2014-11-09 19:17:00-08:00,water_temperature,63.842,°F,-3,ft
PMELCO2_kilonalu,2016-11-06 19:17:00-08:00,co2,390.3,ppm,-3,ft
NERRS_elkapwq,2021-10-08 21:30:00-07:00,oxygen_concentration,3.1,mg/L,5,ft
PMELCO2_whots,2011-06-27 23:17:00-07:00,salinity,34.85,PSU,-3,ft
NERRS_tjroswq,2021-10-25 10:30:00-07:00,water_temperature,61.88,°F,5,ft
NERRS_soswiwq,2021-09-08 07:30:00-07:00,oxygen_saturation,60.8,%,-1,ft
NERRS_tjroswq,2021-09-18 06:30:00-07:00,oxygen_concentration,0.7,mg/L,3,ft
NERRS_tjroswq,2021-09-27 16:00:00-07:00,salinity,34.5,PSU,5,ft
PMELCO2_crimp,2010-07-04 08:17:00-07:00,water_temperature,76.478,°F,-3,ft
PMELCO2_alawai,2015-08-04 17:17:00-07:00,co2,397.4,ppm,-3,ft
PMELCO2_crimp,2019-05-22 17:17:00-07:00,co2,368.0,ppm,-3,ft
PMELCO2_alawai,2019-08-06 08:17:00-07:00,co2,482.8,ppm,-3,ft
PMELCO2_cce2,2016-07-03 23:17:00-07:00,water_temperature,61.34,°F,-3,ft
PMELCO2_crimp,2018-05-23 20:17:00-07:00,co2,326.4,ppm,-3,ft
NERRS_sfbgcwq,2021-09-07 23:45:00-07:00,water_temperature,72.5,°F,-8,ft
NERRS_sfbsmwq,2021-10-17 11:15:00-07:00,water_temperature,51.08,°F,-26,ft
PMELCO2_alawai,2009-01-25 01:17:00-08:00,water_temperature,74.984,°F,-3,ft
NDBC_46041,2021-10-08 20:40:00-07:00,air_temperature,54.5,°F,13,ft
PMELCO2_crimp,2014-03-26 20:17:00-07:00,co2,362.3,ppm,-3,ft
NERRS_elkapwq,2021-09-20 07:15:00-07:00,water_temperature,61.88,°F,5,ft
NERRS_soswiwq,2021-10-12 11:15:00-07:00,oxygen_saturation,65.7,%,-3,ft
PMELCO2_cce1,2017-12-15 22:17:00-08:00,pH,8.064,,-3,ft
NERRS_soswiwq,2021-10-02 11:30:00-07:00,salinity,26.2,PSU,-6,ft
PMELCO2_crimp,2015-04-02 11:17:00-07:00,co2,567.2,ppm,-3,ft
NERRS_sfbsmwq,2021-10-24 22:30:00-07:00,oxygen_concentration,1.2,mg/L,-17,ft
PMELCO2_cce2,2016-12-28 04:17:00-08:00,salinity,33.39,PSU,-3,ft
PMELCO2_cce2,2020-05-28 08:17:00-07:00,co2,280.2,ppm,-3,ft
PMELCO2_crimp,2009-10-27 08:17:00-07:00,water_temperature,80.42,°F,-3,ft
NERRS_sfbgcwq,2021-10-14 16:00:00-07:00,water_temperature,95.72,°F,-28,ft
NERRS_sfbgcwq,2021-09-10 07:15:00-07:00,oxygen_saturation,51.1,%,-6,ft
PMELCO2_whots,2016-01-28 10:17:00-08:00,water_temperature,76.784,°F,-3,ft
PMELCO2_whots,2011-03-03 07:17:00-08:00,water_temperature,75.758,°F,-3,ft
PMELCO2_whots,2010-11-27 01:17:00-08:00,co2,383.4,ppm,-3,ft
NERRS_pdbbywq,2021-10-20 10:00:00-07:00,oxygen_concentration,7.4,mg/L,-9,ft
PMELCO2_cce2,2014-01-17 22:17:00-08:00,water_temperature,57.812,°F,-3,ft
PMELCO2_kilonalu,2013-06-18 11:17:00-07:00,co2,410.3,ppm,-3,ft
NERRS_sfbccwq,2021-10-12 12:00:00-07:00,water_temperature,-146.2,°F,-26,ft
PMELCO2_cce2,2013-10-21 08:17:00-07:00,salinity,33.55,PSU,-3,ft
NERRS_sfbgcwq,2021-10-08 18:45:00-07:00,water_temperature,100.4,°F,-25,ft
PMELCO2_whots,2008-11-22 22:16:00-08:00,co2,375.4,ppm,-3,ft
PMELCO2_cce1,2012-01-12 07:17:01-08:00,water_temperature,36.914,°F,-3,ft
PMELCO2_kilonalu,2012-04-18 11:17:00-07:00,co2,376.2,ppm,-3,ft
PMELCO2_whots,2016-05-10 11:17:00-07:00,pH,7.973,,-3,ft
PMELCO2_cce1,2015-10-28 14:17:00-07:00,salinity,33.35,PSU,-3,ft
KC_SEAQYSI,2021-09-24 04:45:00-07:00,water_temperature,55.5404,°F,-33,ft
PMELCO2_crimp,2020-07-16 05:17:00-07:00,salinity,34.69,PSU,-3,ft
PMELCO2_whots,2018-07-17 11:17:00-07:00,co2,403.7,ppm,-3,ft
PMELCO2_cce1,2010-06-02 14:17:00-07:00,co2,373.4,ppm,-3,ft
PMELCO2_alawai,2014-03-17 14:17:00-07:00,co2,472.6,ppm,-3,ft
PMELCO2_crimp,2008-10-16 14:16:00-07:00,co2,487.9,ppm,-3,ft
PMELCO2_kilonalu,2009-10-22 05:17:00-07:00,co2,409.7,ppm,-3,ft
PMELCO2_cce2,2015-05-17 11:17:00-07:00,co2,314.3,ppm,-3,ft
PMELCO2_cce2,2011-03-31 14:17:00-07:00,salinity,32.99,PSU,-3,ft
PMELCO2_crimp,2019-04-20 05:17:00-07:00,salinity,34.7,PSU,-3,ft
PMELCO2_crimp,2020-12-24 13:17:00-08:00,co2,458.6,ppm,-3,ft
PMELCO2_alawai,2019-06-24 08:17:00-07:00,water_temperature,81.662,°F,-3,ft
NERRS_pdbbpwq,2021-09-22 14:15:00-07:00,oxygen_concentration,11.3,mg/L,-6,ft
PMELCO2_whots,2019-06-22 14:17:00-07:00,salinity,34.97,PSU,-3,ft
PMELCO2_kaneohe,2020-11-18 10:17:00-08:00,co2,417.9,ppm,-3,ft
PMELCO2_alawai,2013-10-17 11:17:00-07:00,co2,453.1,ppm,-3,ft
NERRS_soswiwq,2021-10-23 15:30:00-07:00,salinity,26.2,PSU,-7,ft
NERRS_sfbccwq,2021-10-29 19:00:00-07:00,pH,22.9,,-22,ft
PMELCO2_whots,2019-12-23 10:17:00-08:00,water_temperature,77.792,°F,-3,ft
NERRS_tjroswq,2021-09-04 14:45:00-07:00,oxygen_concentration,6.8,mg/L,3,ft
PMELCO2_kaneohe,2018-12-17 04:17:00-08:00,water_temperature,76.226,°F,-3,ft
PMELCO2_alawai,2009-09-16 11:17:00-07:00,water_temperature,80.186,°F,-3,ft
PMELCO2_whots,2020-05-26 02:17:00-07:00,salinity,34.74,PSU,-3,ft
PMELCO2_whots,2018-08-07 14:17:00-07:00,water_temperature,78.242,°F,-3,ft
PMELCO2_cce2,2016-02-19 13:17:00-08:00,pH,8.084,,-3,ft
NERRS_tjroswq,2021-09-17 21:30:00-07:00,oxygen_concentration,7.2,mg/L,6,ft
NERRS_soswiwq,2021-09-12 01:45:00-07:00,water_temperature,61.52,°F,-2,ft
PMELCO2_cce1,2020-05-28 08:17:00-07:00,co2,428.5,ppm,-3,ft
KC_SEAQYSI,2021-09-14 19:45:00-07:00,pH,7.79,,-33,ft
PMELCO2_cce1,2017-12-15 22:17:00-08:00,co2,389.2,ppm,-3,ft
CARLSBD_Aquafarm1,2019-10-15 19:00:24-07:00,water_temperature,67.13078,°F,-15,ft
PMELCO2_cce1,2019-03-12 23:17:00-07:00,water_temperature,56.57,°F,-3,ft
NERRS_sfbsmwq,2021-09-03 05:00:00-07:00,pH,7.6,,-6,ft
PMELCO2_cce1,2012-10-02 05:17:00-07:00,co2,386.3,ppm,-3,ft
NERRS_elkvmwq,2021-10-16 02:45:00-07:00,water_temperature,59.0,°F,0,ft
PMELCO2_whots,2017-01-21 13:17:00-08:00,pH,8.139,,-3,ft
NERRS_soswiwq,2021-09-09 07:30:00-07:00,pH,7.0,,-1,ft
PMELCO2_cce1,2018-05-20 11:17:00-07:00,salinity,33.48,PSU,-3,ft
PMELCO2_cce2,2019-11-24 01:17:00-08:00,co2,388.0,ppm,-3,ft
PMELCO2_whots,2018-03-13 02:17:00-07:00,water_temperature,72.77,°F,-3,ft
PMELCO2_kilonalu,2008-10-12 14:16:00-07:00,salinity,35.04,PSU,-3,ft
PMELCO2_crimp,2020-06-19 23:17:00-07:00,salinity,34.7,PSU,-3,ft
PMELCO2_whots,2020-09-02 02:17:00-07:00,co2,406.0,ppm,-3,ft
NERRS_pdbbpwq,2021-10-08 01:00:00-07:00,pH,7.9,,-4,ft
NERRS_elksmwq,2021-10-13 06:15:00-07:00,oxygen_saturation,69.8,%,4,ft
PMELCO2_cce1,2019-05-10 05:17:00-07:00,salinity,33.38,PSU,-3,ft
PMELCO2_whots,2015-04-09 14:17:00-07:00,salinity,35.3,PSU,-3,ft
